sample_id,z,y
2454467,0,0.1976686604792591
2400838,0,-0.0001429895390742
730993,1,0.949820166143905
2652404,1,0.1545665756324584
2723828,1,0.1109105664868141
1970474,0,0.6454368540334368
2185089,1,-0.3860062042341259
2749778,0,0.2368392264755275
3532703,1,0.375021947463569
1618569,0,-0.137719748011878
3471354,1,0.095305923290009
2286413,1,0.0664788207374555
2732619,0,0.0978411706443197
2992968,0,-0.1280350133815763
1817273,1,0.2454017114042078
1667282,1,-0.0853391328456099
310325,0,0.0907806137668541
1010869,0,-0.0149011365620412
3655976,1,0.0960013419928988
2706734,0,-0.0886312722843383
497408,0,0.0337906080298549
1584136,1,0.2030440287217098
3916146,1,0.3051165703862017
850992,1,-0.0127803565299838
930368,1,-0.1988299219166035
2405597,1,0.0987580747400388
700840,0,0.0433944935603641
722679,0,-0.0923602095010864
2041748,0,0.2634322010599507
3303511,0,-0.0283284462174899
932401,1,-0.152229163615646
3027881,1,-0.0428952654827657
580514,1,0.1456035497729252
847560,0,0.1480359555847124
3189166,0,-0.0557812848900503
1865173,0,0.4200393523683411
1467326,0,-0.1472650286305869
2906151,1,0.0899198746809941
1288947,0,0.1988907002118293
603643,0,0.3304762173342765
280863,0,0.345240012722057
1160907,0,0.1288228913600838
459955,0,0.1677520996420096
3400994,1,0.3336594310377986
1443257,1,0.0217562130652732
3394462,0,-0.1374196677817669
2279183,0,-0.027217353647801
1012948,0,0.0209013003448261
3331451,1,0.1835642058488855
1431632,0,0.1838187089338048
1576626,1,0.7367921192793512
3326987,0,0.0784295101916814
233602,1,0.0580467790950945
835107,0,0.3902317065057487
3350697,0,-0.0048961438403569
1528221,1,-0.3865340910506828
1452979,1,0.0306590193207345
1193666,1,0.3065073705324421
323016,0,-0.0842802174549356
1906011,1,0.1382517009268087
3252490,0,-0.0645285003727747
3240269,0,0.3124318007066498
1474173,0,0.2036075925633813
2799227,1,0.1725098935803761
1540681,1,0.0170145230912522
1727898,0,0.2368479099364954
2516810,0,0.2370255621508093
1965408,0,0.125280716989064
1960310,1,-0.0891179772929498
1004319,1,0.3099668503323255
2840437,0,0.0811888373345894
604401,0,0.2183150878186254
1002136,0,0.2217392647285124
3470319,0,0.0058953507545273
608202,1,0.0630311414352465
3515183,0,-0.0535387312887014
807918,1,-0.0977318997541026
3694962,1,-0.1991557181458323
1495107,1,-0.121542313930649
2419514,0,-0.2443148853824877
535433,1,0.2332037793225984
1453565,0,0.451908544179148
1316746,1,0.182450283605184
508672,1,-0.1020065717315081
3080828,0,-0.0759049093099943
1489315,1,-0.1967680098370875
1806749,0,0.3228514289106156
2130406,1,0.2492451947127793
3255610,1,0.0093366252854455
2973436,1,0.113070333388431
2461409,0,0.3817280626115046
2934749,1,0.1440020426578991
1676058,0,0.2143856438664868
3653394,0,-0.0769862226693924
1902640,1,0.1056208257478299
3736664,0,0.2757105495070691
2460762,0,-0.0754789174406467
2617720,1,0.1571125006666548
3266938,1,0.3136116638024491
1082091,0,-0.0749899662002249
3843142,0,-0.3270053997895503
2810852,1,0.2468412408600919
1377600,0,0.4072470450630776
2785838,0,0.1972185095971494
3173314,1,0.3439113909947421
3392509,1,-0.0063042670009178
2176813,1,-0.2688084634321602
933962,1,-0.3849500222159937
2016895,1,-0.0727767680890829
1742835,0,0.2606266523486079
851600,0,0.1136535820186035
2520223,0,0.1238694588536993
1919040,0,-0.1113908150257255
928435,0,0.3418917762428246
1307213,1,0.2012732087185922
1051720,1,0.2367223229653429
479227,1,0.2416904992297994
3514211,0,0.317124034232182
2831588,0,-0.1653261672749767
3271236,1,-0.2237784932104621
646332,0,0.1472609170740053
3834546,0,-0.0431466419899761
3211439,0,0.0367167266882399
2599971,0,0.1185707049813768
2808594,1,0.062829255707197
3219029,1,0.3049044309660248
2169789,1,0.2565963575186163
1454238,0,-0.0885997077172871
205905,0,0.2703959986189846
2175061,0,0.1165814935127346
3676437,0,0.2947129611728976
250758,1,0.2202418212536552
707940,0,0.3483432924255469
1395630,0,0.2549622031028091
2975759,0,0.2181188346489288
3667764,1,0.1114468657183764
2979162,0,-0.2206572297403056
1949766,0,0.1346560000399796
2742961,1,0.141486773144815
637517,0,-0.0430766462093084
1985765,0,0.1471266689862999
3653181,1,-0.2071709995490949
2003623,0,0.1403656504231617
1159679,1,0.0218292079203296
1161109,0,0.1681568080465209
2883253,1,-0.1555915548797991
898126,1,-0.2420491564094435
2738132,0,0.2258923607852966
481017,1,0.052957883833644
2828051,0,0.1043036274823299
3717619,1,0.2816696841072313
3507287,0,0.0796856906996265
2407941,0,0.0980938202947747
1737575,1,0.0690434110907826
1020206,0,0.1947029709021996
3745235,0,0.0054799632421031
1005207,0,0.0629357216730406
2787995,1,0.2823787370978697
3280703,1,-0.0189437967479377
2645681,1,0.0255698990271846
2843424,0,0.2727244883388015
1967315,0,0.1608144043004528
658107,1,-0.2089758516137121
2229962,1,0.3489871390972731
263002,0,0.219342680042916
1116818,1,-0.0560644704927239
969421,0,0.0488006809545066
3779407,0,0.0230886117822368
3501708,0,0.3551103315091088
1326131,0,0.0986802479249234
3061854,0,0.1194232085029956
1841579,0,-0.1119467192308058
1096040,1,0.3154673698790533
435723,0,-0.028861092640585
2756274,0,0.1662553675326498
1443116,1,0.3920412344254274
3846095,0,-0.1333166731850278
278928,0,-0.0938220598834302
609500,0,0.0659543598922119
1713769,0,0.2416495730785827
2274824,1,0.1207961614276772
640217,1,0.3541730883759717
1450937,1,0.120501372895249
1359880,1,0.2223161310755918
2200196,0,0.0468521109570407
3497841,0,0.1884609106094988
2763526,0,0.3354108137772729
412640,0,-0.0446967536224733
3394266,0,0.1737541579708173
3002964,1,0.2276089627740587
3054566,0,0.2728200522823606
3105229,0,-0.1816497283507326
1664781,0,-0.0402770740616519
1224547,1,0.1665507779856609
3857499,0,0.1301618883051832
2466776,0,0.3836109308106646
654975,1,-0.2322182254155306
258465,1,-0.0092894889663267
573687,0,0.0523937996702303
1473645,1,0.5362988157674258
1660653,1,0.1685388112988871
3690904,0,0.0265903066869475
2894422,0,-0.2160804741587292
912901,0,0.0788394926934586
1833168,0,0.5406813312998889
2924110,0,0.1468109203652866
1630274,1,0.0069172541572845
2863410,1,0.064273220961346
2926150,1,-0.4966054400956765
927930,1,-0.0697922788397684
3892128,1,-0.409146494014399
3372327,0,-0.0676127341904302
2109136,0,-0.269811369048228
3066566,1,-0.4674193796259152
384976,0,0.0441570747002076
2918972,0,-0.0660546875892379
596508,1,0.3683099315327132
740793,0,0.3063120145907797
1587248,0,-0.1909138395727793
3481025,0,0.0740671272932547
277662,1,0.1362134925908111
1020037,1,-0.3271762382506005
1753156,0,0.3059734648132027
3887062,0,0.4791257729101006
1680335,0,-0.0338153865930697
3660494,0,0.2161810962199871
3484439,1,0.1658605156978947
2400514,1,0.144173762137425
2706046,0,0.4036612905104109
2261989,1,0.1012510697816288
2977990,0,0.499785861662552
916632,1,0.4345509690871179
1862183,0,-0.0340793731220631
2972041,1,0.2887839062181855
2528818,1,0.320766255745372
2937091,1,-0.3130541368788009
1082942,1,-0.2246976396597136
1290089,1,0.1970994627080856
2472342,0,0.0090506113607468
312931,1,0.3953059765625157
3925746,0,0.2178602525111188
1272423,0,0.2267438133864504
2167367,1,0.160277930723474
1958457,1,-0.0426449308777403
3304289,1,0.0657494326169924
422408,0,0.0897741020909776
918658,0,-0.0222363246865534
3911565,1,-0.2492405397865582
3255019,1,0.0549037275767742
440361,1,-0.2497478093267225
2271063,1,0.0496915218532195
3671818,1,0.2011311184339753
1771622,0,0.4475644135671437
1753650,1,0.6095434746490908
3196673,1,0.2292591415403964
1149800,0,0.0457319263021393
3690404,0,0.4820667303434275
3437410,1,0.2343478292994291
3374857,1,0.0292939294355992
2478655,1,0.0535243092805236
1624748,1,0.2389153436799645
215565,0,0.2707394832938904
3788238,0,0.1723702689923851
1367269,1,0.3001748514624462
665598,1,0.3011960283222522
1223006,0,0.3085173352841185
3761331,1,0.0984476429498975
1785173,0,0.0787356074204068
1137460,0,0.3295049047629186
2019306,1,-0.0558187037469928
1982318,1,0.2270197135590821
623062,0,0.3770239905883402
1391099,1,0.2678108980509504
3324232,1,-0.1845106721275707
3135241,1,-0.0171467884446533
461712,1,0.3891915690686434
1715395,0,0.0988939010470035
1995866,0,0.2948980959952364
3187202,1,0.3004778456939186
1841253,1,-0.078592934749554
197543,1,0.7266599048142228
2973893,1,0.3693031915761126
598733,0,0.2141632874016893
3180202,1,0.084322256961193
3752277,1,0.0644030688352513
3546608,1,0.0970020196484795
2854146,0,-0.2944933209523276
2758209,1,0.0319437779589991
2639421,0,0.4089350532310124
920031,1,0.1027305462926887
1917260,0,0.5321617929823511
1352247,1,0.3501172254498761
1977589,1,0.224559477568918
2724462,1,0.3204409852551669
626052,0,0.2784815275117667
263321,0,0.1477150940056007
2826788,0,0.1832586403763135
2742421,0,-0.1557379083465777
393452,1,0.0175786774130027
2997611,1,0.5933846801611429
393956,0,-0.3558059382415461
3154161,0,-0.0614046730316857
1322645,1,0.2687581008128973
1276075,0,-0.0052907136293466
2804601,0,0.1479324785631304
1983944,0,-0.0337593921921635
322070,0,0.0573911159551146
837720,0,-0.2049802672731748
3387412,0,0.2080510881526855
1367411,1,0.1037700521357971
554738,0,0.1637466909140163
3757362,0,-0.0516027994734665
742243,1,-0.0374775963882614
3180951,1,0.182282488908334
1971515,0,-0.2378640338193782
1121810,0,0.1593179133678701
1164806,1,0.1707221368937723
3739757,0,0.4468669860890458
2150977,1,-0.132827605598954
917848,0,0.0767586311701101
826214,0,0.0870495578175355
619836,0,0.2588904694464753
2803873,1,0.1074472220531081
2509983,0,0.049597959389678
1735295,1,-0.0471255832720036
2807705,1,0.285173803289908
449256,0,0.0867063213211281
2269832,0,-0.0169763193639896
379315,1,0.173118999430329
688290,1,0.2019567424311378
2127932,1,0.2498907689370146
481029,0,0.0589111448414794
3833984,1,0.1367041145856158
719827,0,0.1181876114682625
3844728,0,-0.0665205704912804
2474938,0,0.1116855199631221
853558,1,0.2570576120638506
2801102,0,-0.0826206461945928
2874378,1,-0.2271931216226962
1200309,1,0.3479934482217568
217079,0,-0.0493662527113089
1956072,0,0.1376825354438147
3757581,1,0.3613035348738798
2482003,0,0.3953885885115047
3124727,0,0.1481595816261736
361848,0,0.0149723048266941
936446,1,0.3160157253214009
2186391,0,-0.1084483126921153
2192025,0,-0.0092919488537759
1223278,1,0.0690496371301056
2145176,1,-0.2227173161373191
381501,0,0.1496264336941471
1303486,1,0.0054387467665482
3104895,1,0.0890549242166246
2613711,0,0.6320081903938946
293668,1,0.0116398542826223
2185027,0,0.1720345940764343
811974,0,0.3666546867938982
1133780,1,-0.4249989063068231
3430657,1,0.050686207579635
3253085,0,0.546327133817418
1627401,1,-0.17700887839608
1389120,0,0.3386133674625615
461645,1,-0.0991788653048066
1821504,0,-0.2204439579287321
3254036,0,-0.1739537002977967
369069,0,-0.2495591543044584
225681,1,0.2917526308089475
2152212,1,0.0485140109546206
2940593,0,0.3336385617423228
3019767,1,0.0908675497945939
1335783,0,0.0020821986635561
3907626,0,0.2431769772808198
3424485,0,0.234296735187679
2720743,1,-0.1824648648770364
2485647,0,-0.1921874853237939
3437182,0,0.1344934802737425
2849119,0,0.1889374275858401
760404,1,0.2476817803676466
2555888,0,0.0525043612637327
2236000,1,0.0380940296226763
2163292,0,-0.1040663725042867
1485627,0,0.405385419102186
1830717,1,0.5106195094826964
1451030,1,-0.0120165777668007
2993777,0,-0.0084467740297024
2572923,0,0.0547127743208296
1954663,0,0.3683588530899362
933767,0,0.2065369796070901
1591299,0,0.2807299246218082
2051719,1,0.1594293913198936
620245,0,-0.1543166646082261
2258643,0,-0.1487567782729577
609231,0,0.1527496087613437
2449169,1,0.1133230110977517
3009523,1,0.4097193533995367
1693055,1,0.5489104682960385
3325022,0,0.1165403086498854
203779,1,0.1774437232534953
3929562,0,-0.0102258743624216
3922046,1,-0.3156865667686198
2865865,0,-0.1561083152750005
1767068,0,0.0246199188027627
2605955,1,0.1722651866152096
372646,1,-0.0972373415377984
1034700,1,-0.2103133615738603
3141821,1,-0.0536393448599244
3023008,1,0.3352614197563285
2030524,1,0.2347491294577696
1621222,1,-0.0434755242887247
509243,1,-0.1481095582446753
2850735,0,-0.0177138875795132
1987121,0,0.2800472397348782
279591,0,-0.0400773416303062
1783159,0,0.186073399087025
227053,1,0.0802044713484929
2825352,0,0.2757447121460822
1158937,0,0.18717090738253
925561,0,0.1256625728281915
3744054,0,-0.0354109911119542
3542048,1,0.0603816706364423
474745,1,0.234563333174714
2999643,1,0.1400672389318973
3329154,0,0.1905848666469165
2120861,0,-0.2181474459521312
1407855,1,-0.0085879368102863
3929675,0,-0.1461832299903975
1271941,1,0.0161886654176819
3833365,0,0.1597623252041796
1919707,1,0.0042068346121899
1228865,1,0.0758684603462593
1106036,1,0.2651041456523663
680860,0,0.2256249924198211
3887485,1,0.2841653530270913
1629909,0,-0.243613372210048
1545970,0,0.2745730746212179
3521250,0,0.2230664338674693
2976187,1,0.2084552378624036
3885076,0,0.3094260539739345
3757077,0,0.2701271141810048
2557438,1,0.4271414221615897
2062230,0,0.0503376305050534
332011,1,0.003020956993649
2859022,1,-0.0101592191141241
1666853,0,-0.0716425587888529
2772800,0,0.2769633163071913
2766406,0,-0.1034438714917568
3339982,0,0.2004231900227324
2035027,1,0.254833180511728
2452086,0,0.2547788546691198
2398990,1,0.3440564595401895
730479,1,0.4695417837939087
1690243,1,0.394257493677457
1676104,0,-0.0300198148463119
302411,1,-0.0797881865702458
638970,0,-0.2119983177193312
1166167,1,0.0751476357366391
3285460,0,0.4739088549331988
259496,0,0.1570485981640281
1093352,0,0.2566991801332645
1383599,1,0.1227345816963424
251811,0,0.1674982506818365
3507822,1,0.1545417426012074
1480722,0,-0.3027578008573786
2019213,0,0.0393396307591557
2826527,0,0.131001306064348
2521210,1,-0.0462611925931781
3780411,1,-0.0626949241018745
3133492,1,0.4175005830623116
396437,1,0.2691345112318001
505241,1,-0.0364119686584022
1903423,0,0.2859635964508739
2990762,1,0.3663134470089335
344080,1,0.2109558437676696
2831521,1,-0.0630307673011337
521768,1,0.1395296887207003
3214534,0,-0.0505704118049749
223291,0,0.0148746223666344
2674057,1,0.3863465759570256
3256418,0,0.4137134562754172
2222274,1,0.0270801142089772
2256379,0,0.0545660945288352
1864567,0,-0.0219847995586943
1283130,1,0.1636699009977723
3483929,1,-0.0130023993027677
861162,0,-0.0254912226418992
3269043,1,0.1996710650219426
1741132,0,0.4843097115249921
1128596,1,0.3417712205504872
1614584,0,-0.0746153304272891
562890,0,0.3814626963358944
3844468,1,0.4660588508401161
3238793,1,0.2218094091576214
1784806,1,0.0942988820944784
919121,0,-0.2704497612515678
2721647,0,0.5835442217312742
3699150,0,0.3562343925265006
2024106,0,0.1231136233390371
3737159,1,-0.1848517519811486
257461,1,0.1251467266237866
3500506,1,0.1415644579196176
1345337,1,-0.0584042718155149
2059867,0,0.1966105981251214
1975972,1,-0.3829112231667402
1468802,0,0.1368137710512984
586045,1,-0.2002147106607718
751008,1,0.1522359335846416
2767526,1,0.3074596579601522
2580997,1,-0.1852979698858905
990756,0,-0.0823449562526435
3725564,0,0.0298367370209509
3933921,1,0.3269442658580773
3795293,0,0.3321988843280388
3537040,0,-0.1384381033711664
254881,1,0.0107271742858689
735299,0,-0.0068667995512401
840996,1,0.1908564170212446
1201065,1,-0.0879775482204492
569518,1,0.1320637940051052
2660681,0,-0.0869301404502985
3273708,0,0.1893845540612696
3085839,0,0.5487988897996143
3922166,1,0.1228960479084416
2203799,1,0.1821340249928798
381163,0,0.1646614909063846
2007945,1,0.1148436140061046
244614,0,0.3702741312340367
3426977,0,-0.2743421205273214
3681548,0,0.3171156424143784
2839992,0,0.015339905664182
2586954,0,0.0853478024702694
2122627,0,0.2315140380801379
979608,0,0.3226603148096072
979617,0,0.0145357951933695
491687,0,0.2869029616631532
2965501,0,-0.0991829141864791
1897720,1,-0.2796087227532857
3452832,0,-0.2036635825991992
2832233,0,-0.2383611696400666
1483215,1,0.348434391960108
625923,0,-0.0043671027341045
3784419,0,0.1509048251156918
2817694,0,0.0230826612176344
2660686,1,0.217508979256175
856253,1,0.2745155661509273
3191521,1,-0.088883408552259
2449112,0,0.2280367458805427
3752334,0,0.2141240741234867
1874101,0,-0.1084409974737601
3087163,0,0.2873693251332788
3222995,1,0.019282523589722
3481742,0,0.0685257783215757
1638434,1,0.1735736729664744
3363553,1,0.1809051141448016
3190278,1,-0.2025063599780762
1893471,1,0.5073067069410693
337992,0,0.032844593009477
1997755,1,0.3351353568676947
842290,1,-0.0244669607881734
2217222,1,-0.0742774308880272
2540163,1,-0.1792686164124129
1381610,1,0.4557352430148128
849284,0,-0.3041934693975498
924274,1,0.3463232169593837
2767983,0,-0.3064193079972371
1416408,1,0.00049887669457
2905625,0,-0.1586786599352824
379307,0,-0.0853462884561665
890287,0,0.3561859020858792
2926013,1,0.2510114024523003
941696,0,0.286581625080888
2160849,1,0.3711512672605019
2582068,0,0.0274478369215887
2157908,0,0.077666947747487
1624477,1,0.0733847568688117
3266768,0,-0.0110877910603937
946535,0,-0.0396537542990514
2205421,1,-0.1379827116137208
3953024,0,-0.031565097900521
3447485,0,0.1690007497117877
2943967,0,0.3285458277152508
394645,1,0.1038326855654145
1427145,1,0.3154183901515298
1420778,1,-0.0013906910339247
1222881,0,-0.1662043672131093
3683743,1,0.175015215066944
2968391,1,0.2075321006800926
2215376,1,0.1971216873224208
2476157,1,-0.0987397479366414
1862682,1,0.0761853648592948
2904970,1,0.2790628297383307
1390555,0,0.087765824372935
