sample_id,z,y
3868055,1,0.8650884782427182
2420045,0,0.7008480545341005
1235606,1,-0.1045689671469424
219600,0,0.7783217539063445
1751391,0,0.5152472438189145
2179193,0,0.5280233008359604
1854716,0,0.4935435900315616
241745,0,0.3584327264593064
591804,0,0.4767609313736722
2278183,0,1.283329199647215
2539282,0,0.6209130301672995
3960430,0,0.0751935316026494
1791888,1,0.1984948179953907
920518,1,0.4627301143153988
2479721,1,0.3364621427011628
2272914,0,0.8184878534236059
3655216,1,0.494401112919095
388738,0,-0.1394622086378157
3475475,0,0.8105712787294785
3275217,0,0.3558050170030954
3898699,0,0.9233975252349922
1903534,0,0.9821079678172984
1445811,1,0.1052129453685102
2568890,0,0.977397662542474
1962013,0,0.2820731293222865
3897126,1,0.2481507558017648
2834072,0,0.9346583810034969
1431586,0,0.5301800192738032
2517731,0,0.9181937973440968
1018653,1,-0.1691704790317083
1623427,1,0.0641313603622207
3851488,1,0.6975715082852146
1749038,1,-0.0949743102249686
3310754,0,0.6297151882350627
2148442,0,0.4945077494639685
1355769,0,0.1010919978134254
3206044,0,0.6586156596061841
2527829,1,0.4383999793125249
2874378,1,0.1656909529165975
3166559,0,0.6064573683347623
727490,0,0.0625786945727709
1007684,0,0.3681823435190414
3005398,1,-0.3682907068637757
3320734,0,0.2018589225485496
2000034,0,0.0189692060012136
1986774,1,-0.26151790096726
2545743,1,0.1726102160068142
1697958,1,-0.8403823019354182
870544,0,0.8358015622542374
1952838,0,0.4983719251636205
2613531,0,0.332109801941463
2973543,0,0.3585243544017741
3316109,0,0.5256301384222681
1675643,0,-0.0385980308575687
1872401,0,0.2266262085907825
3917716,0,0.8315934385273982
3424896,0,0.3203265533055399
3125828,1,0.7988059404518189
384927,0,0.7667951968069134
3474402,0,0.4448858836335898
1740434,0,0.7729744975689952
3475955,0,0.8677955716578658
1332197,1,0.0577832208546372
2477167,0,0.6572853950756369
361373,0,0.3845734894857572
623899,1,-0.0282887484000845
2143348,0,0.5268358515632161
1093355,0,1.4668549576988383
400732,0,0.9347147816240262
524662,0,0.4310607644658086
1158329,1,0.9092938198069878
1131522,1,0.1414786180981406
1725074,0,0.5637759141164058
2717141,0,0.2402594298172755
2835775,1,0.154549587007662
3790372,0,0.9921353553958986
3193054,0,1.5219977396396116
3901197,0,0.6745903251858777
3068684,1,-0.1361208695200375
3449870,0,0.3601780024764722
897419,0,0.3298360344930759
1444118,0,0.4330743844822656
2912515,0,0.5112196503373762
1854375,1,0.2247619151096203
2024106,0,0.9720579493286746
3940617,0,0.2709697110122533
1941577,1,-0.2732664194866586
620057,0,0.4616949863887157
287775,0,0.5567892201652784
1972496,0,0.7902913731349199
627328,0,0.6369715789496091
324006,0,0.8550650626677474
2646109,0,1.0550963276986067
929410,0,0.7277022412518799
2562686,0,0.4248658101515706
817841,0,0.8885931138236738
2710631,0,0.7140011337056686
2771844,0,0.4803620651691123
1850059,0,0.2700882535446434
3868960,1,0.1662606521703997
2013482,0,0.7560666353389612
1661489,1,0.1349842427151266
833414,0,1.0004466493641042
2915033,1,0.7073022308433822
266581,0,0.6420397241129511
1135929,0,0.8775123966709429
1793062,0,0.5687531053866516
2034693,0,0.2626257307433664
1470038,0,0.6519950538664475
2018704,0,0.7702947001116418
1886128,1,0.3046860091929583
1005143,1,0.0492819876910392
3117540,1,-0.1176761815412854
2210366,0,0.1180718941354595
1874675,1,0.8705970145508823
1592378,1,0.5076216787026866
426856,0,1.314695282175922
1594824,0,0.730710028428594
3879046,0,0.6088736964573231
3861856,0,0.8787356777129945
1221070,0,0.1214902242096202
1155922,0,0.0475239625603681
2244310,1,0.2664645842446996
546961,0,0.7129324193247821
2818045,0,0.8306172967312424
2896352,1,0.7862984369070747
2270981,1,0.4450310156922146
1792658,0,0.7639121291038062
1851143,0,0.9301271722361952
2444711,0,0.5207965148368421
3683648,0,0.1075354878549693
2019644,0,-0.0464127745107046
3244060,0,0.5951829655749064
1139775,0,0.8809577987778795
2634314,1,0.3842454733098288
2783254,1,0.035208142004129
2574836,1,-0.0461429714734316
685719,0,0.4238799519206261
3744091,0,0.513883031210195
194974,1,-0.2470554998142396
863788,0,0.9626379981172516
3346146,0,0.4522395088544457
2488521,0,0.2557996383869002
3743070,0,0.5121343882087707
1746232,0,0.5054308096742293
971320,0,1.045003938949027
2696354,1,0.020922954047047
3441968,0,0.8641705953543336
2963611,1,0.1729687770867152
1341977,0,-0.0946984601797965
1566015,1,0.357037720083833
2588240,0,0.5754222949708562
973376,0,1.0574592606196414
2478374,1,-0.0139336390703055
2166215,0,0.9229240410659812
2517264,0,0.0373748707637087
2711223,1,-0.2013291915581786
2503168,1,-0.0238316581427619
378445,1,0.226098222074674
2643854,0,0.3732968028157258
546626,0,0.1167645144144951
1439237,1,0.3225641075668646
3407939,1,0.5452907748268019
565045,0,0.3055158888488167
986927,0,0.7392212246348523
280367,0,0.1027949501134532
474226,1,0.2068897400249976
3012179,0,0.3516196808725121
618739,0,-0.003637006898758
3694198,0,0.5751201715345807
2844350,0,0.8012167045116092
3508655,1,0.3869269845348677
1462280,1,0.5006583175617115
1518245,0,0.5664104017477852
687860,0,0.6430990654402883
3068505,0,0.7021532604382265
3316883,0,-0.3213395185389751
2577115,0,0.3493269936024699
3788002,0,0.6289694329611581
1958996,1,-0.6052336965803821
2992743,0,0.8708567701282802
1257742,0,1.0693939219602338
3331393,0,1.1031806332175378
1371581,0,-0.1291328453683587
1020485,0,0.3955232135184466
3924156,0,0.6226747688692491
2447698,0,0.2358393506081416
603446,0,0.4635255046067292
2219090,0,0.9205583987473048
585948,0,0.3436013354800439
401774,0,0.4601766078813044
1888431,0,0.416311277035657
1395276,1,0.131079192854541
856265,1,-0.3317286333103652
209711,1,-0.6809104745161133
3833933,0,0.3195275866361204
2019290,0,0.3009230477396917
3412238,1,0.6193378745375367
3282256,0,0.4462743582420329
3525684,0,1.587510986259689
2885898,1,-0.1283566631627277
1413610,0,0.7699857002314674
581190,0,0.3718534708409881
3389420,0,0.9913942040702716
1197730,0,0.0482284405912691
2652076,0,1.0275495463431197
3416290,0,-0.0916478292151284
1485030,0,0.2464391217604076
544898,1,0.4258616828929122
927089,0,0.8173343107309357
2992726,0,0.7244621267866602
1108248,1,0.423794128753096
3952341,0,0.2463494275040526
1250504,1,0.0683936146117377
1012233,0,-0.0989045762308981
3273397,0,0.8302079879959174
3951618,0,0.8114090565721072
2141385,0,0.4774843029758561
2484756,0,1.1404687503100046
1604378,0,0.5497448460339253
3223692,0,0.5592804744269377
3197192,0,0.4780651770789166
2568550,1,-0.0915263672668523
3936347,0,0.4929610716796292
1748322,0,1.1542103092897595
514230,1,0.2940443786211121
1411186,0,1.0271427128060833
2011474,1,0.2105554894355204
2967981,1,0.0895290117886526
1238796,1,0.1446392566947836
432206,1,0.2373697050853621
299708,1,0.3142863454095473
1706855,0,-0.1768797710603231
3933705,0,1.0215942299109466
531887,1,0.7074260391017372
1523401,0,0.2738074798118225
1017628,1,0.4414311206161051
727983,1,0.4877677400463703
2428639,0,0.1208091021153038
387769,0,0.7087783010669064
231310,1,0.758764454986441
3197100,0,0.9920946763421944
993305,0,0.7952959459115001
1436272,1,-0.4530749428719974
2250007,1,1.0048155152649123
3401811,0,0.7519781201714518
2052181,0,0.7878781994506198
1444247,1,0.0814561068001315
1728783,0,0.7243011821557482
3931394,1,0.0607866650964137
3726130,1,-0.161136166066981
501869,0,0.4767320240278373
1287912,0,-0.218726973135164
1296551,1,0.7656379656478912
930549,0,1.0160184363852212
2820683,0,0.6042949320867701
1838190,0,0.949419679373458
3805483,1,0.6625112231848871
3701485,0,0.678019027882716
3934016,0,0.4490603696476077
343391,0,0.1834483020418562
662139,0,0.5927186630481314
1227690,0,0.8858070496899126
3483929,0,0.6041754060225009
3863491,0,0.6292000140952092
