sample_id,z,y
3054096,0,10.893506586261667
3722393,0,13.699946149014876
2394915,1,11.257930619968665
1873118,0,13.622012686041202
3011274,0,13.471798119093146
579734,0,53.34436508486299
3039296,0,13.539463897698338
2888207,0,18.678871393266487
223561,1,10.990749526342157
3278055,0,13.966882818951522
3148622,1,11.264566266135429
3891811,0,13.405020969065845
2252222,0,13.66106634823918
746258,1,10.872885909182726
1739458,1,11.36773399330371
1854018,0,13.768576583103386
2481329,0,13.66637439424103
2969006,0,13.753255666022174
2831554,0,13.44735542174102
710655,0,33.579796364771326
2533678,0,13.655380807547443
1783812,0,13.5445511211377
3343152,0,13.853513001531336
851551,0,18.477637721542035
1968035,0,11.196066880356152
1079625,0,18.66956530024758
2813624,0,13.729802908518902
3902433,0,11.04560811122388
2659433,0,13.831426208137362
2167145,0,13.801727672696654
938062,0,18.6302860384438
441166,1,11.067807466326364
635879,1,11.471183087392294
899666,1,11.05539941016073
3507562,0,13.75338451282638
1361256,0,12.923844000898873
2987425,0,13.400759616789522
3427903,0,13.273652505187082
2447433,0,53.403545436675
892552,0,13.214618600709104
1538203,0,13.86096491493644
956404,0,13.973871964973902
1023291,0,13.80987162343291
1618330,0,18.66099033928392
1335798,1,16.314134632430328
903912,0,13.461081908640306
352021,1,10.844628193797718
2848522,1,11.181991804296391
2655369,0,13.49929581715727
2801836,1,11.126052208857812
3911095,0,13.59015413355933
1309284,0,13.183595212099956
390505,0,14.097985821147804
611038,0,13.43112828362907
604162,1,11.360349707264728
1715258,0,46.08469652462896
1286437,0,13.786808827767292
1740227,1,30.832229973288268
380762,1,11.429008718616348
2773184,0,13.786381930670398
1277684,0,13.336349013159706
3078578,0,13.474539686955056
1781224,1,11.241415046941867
584752,0,13.66220736023372
1678226,0,11.22769262427276
278688,1,11.15499071394722
1524961,1,11.292483093126014
3260507,0,13.659178176837948
3746506,0,13.592916716746725
298622,1,10.78032503556636
1713142,0,11.118662783750857
291515,1,26.13800789072756
1697407,0,55.66903023797621
254051,0,13.816829461666911
1708698,0,16.276014864669115
2273806,0,18.01307953863741
3730461,0,23.812723543365497
3681380,0,13.617538012267374
2618248,1,10.8833219469074
1484168,0,13.713418081536512
958089,1,10.989210779653462
2281443,1,11.186419576943385
2428022,1,10.838647386659366
712242,1,16.340087990263562
2212422,1,16.079444091381333
1852703,0,13.489550077743274
1674558,0,10.744040568519834
465083,0,38.566506546774505
2139037,1,11.060096495588237
2556494,0,13.945064510470573
2259400,0,13.742992115176888
1722613,1,8.630098359213964
507017,0,13.552980883676488
3425391,0,18.58861068478169
1848077,0,13.988389589120835
1971994,0,15.757177923465084
3157947,0,28.2602532667681
3802273,0,13.601746343093035
389742,1,11.26641175584724
3889175,0,13.28335546735882
1197770,1,11.33359373654922
3332150,0,13.470326507590045
388710,0,18.59638033849131
3933249,0,13.682599340069736
2194014,0,18.43352639101076
2057102,1,11.149432865298447
1411274,0,13.559658441501355
2848283,0,13.687719928617186
1260029,1,11.294543992904464
2593087,0,13.967688062478585
3106899,0,13.5610036873085
336737,0,13.477120025892932
2574827,1,11.050056730496705
249936,0,13.322924561156654
3258454,0,13.366773818796473
3887823,0,13.848725005588916
1164555,1,11.59402321916869
1896355,0,18.5145875817224
1305117,0,13.7539277207296
1093339,0,13.669705102774753
2018978,1,11.519966065123445
3777663,0,13.6030477000164
3112510,0,13.454527217121344
3160534,0,13.20077013054692
1964315,0,10.731868213264496
2438218,1,35.76531371135297
1965757,0,55.71132489634592
1536645,1,11.413635406396953
3918845,0,18.73839688574972
426436,1,11.626548928085544
605838,0,13.401770999379488
221982,0,13.543306631890855
3851422,1,16.1096165392528
860022,1,11.34649539001242
2447434,0,13.749905330149902
608878,1,21.311087461206203
1094760,0,13.569475214629598
961905,0,13.59791678577783
2648087,0,13.698171762926744
516178,0,13.823406572698593
1622316,1,15.94651992892602
2235287,1,11.442551024839815
2441452,1,35.76089892172174
2275145,0,13.777479589665369
2663500,0,18.71754790674334
2028852,1,11.247998627205297
1777106,0,13.949248383817924
1747588,0,13.622194135943404
3253877,0,18.59850048449472
3426691,1,11.394282020126692
1337270,0,13.399959277158151
3383720,0,13.31255927893634
352052,1,11.302978778035753
3667057,0,18.5243636971931
253386,1,11.447041274002906
2676103,1,11.258852326085902
717172,0,13.537287717150363
651612,0,13.43542371086722
722622,0,13.746054836830394
1882094,1,11.172146544173206
2438950,0,13.62805903266845
2813756,0,28.812908435656645
3344668,1,11.20412345459489
2678630,0,13.808995171099784
